i_eat_short_people_for_breakfast,Martin,30753,30776,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,46100,46144,redBlue
i_eat_short_people_for_breakfast,Martin,30779,30786,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,46149,46162,redBlue
i_eat_short_people_for_breakfast,Michelle Obama,30863,30893,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,46307,46365,red
i_eat_short_people_for_breakfast,Gary,33219,33325,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1,50725,50924,green
i_eat_short_people_for_breakfast,Michelle Obama,33317,33329,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,50908,50931,red
i_eat_short_people_for_breakfast,Michelle Obama,33354,33465,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,50978,51087,red
i_eat_short_people_for_breakfast,Michelle Obama,33496,33503,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,51244,51257,red
i_eat_short_people_for_breakfast,Chris,33511,33595,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1,51271,51430,blue
i_eat_short_people_for_breakfast,Gary,33513,33572,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1,51275,51373,green
i_eat_short_people_for_breakfast,Chris,33606,33634,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1,51450,51502,blue
i_eat_short_people_for_breakfast,Gary,33606,33634,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1,51450,51502,green
i_eat_short_people_for_breakfast,Martin,33606,33616,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,51450,51469,redBlue
i_eat_short_people_for_breakfast,Martin,33629,33634,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,51494,51502,redBlue
i_eat_short_people_for_breakfast,Chris,33638,33645,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1,51511,51524,blue
i_eat_short_people_for_breakfast,Gary,33638,33643,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1,51511,51521,green
i_eat_short_people_for_breakfast,Martin,33638,33644,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,51511,51523,redBlue
i_eat_short_people_for_breakfast,Michelle Obama,33807,34213,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,51827,52589,red
i_eat_short_people_for_breakfast,Martin,33968,34138,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,52128,52448,redBlue
i_eat_short_people_for_breakfast,Martin,34153,34178,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,52476,52522,redBlue
i_eat_short_people_for_breakfast,Martin,34184,34187,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,52534,52540,redBlue
i_eat_short_people_for_breakfast,Michelle Obama,34231,34250,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,52622,52658,red
i_eat_short_people_for_breakfast,Michelle Obama,34450,34455,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,53032,53045,red
i_eat_short_people_for_breakfast,Michelle Obama,35732,35770,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,55436,55508,red
i_eat_short_people_for_breakfast,Michelle Obama,35802,35840,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,55567,55639,red
i_eat_short_people_for_breakfast,Michelle Obama,35859,35881,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,55675,55690,red
i_eat_short_people_for_breakfast,Martin,35990,36013,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,55920,55963,redBlue
i_eat_short_people_for_breakfast,Chris,35991,36036,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1,55923,56007,blue
i_eat_short_people_for_breakfast,Chris,36077,36089,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1,56083,56106,blue
i_eat_short_people_for_breakfast,Gary,36311,36333,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1,56521,56563,green
i_eat_short_people_for_breakfast,Michelle Obama,37603,37637,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1,58945,59009,red
i_eat_short_people_for_breakfast,Chris,37694,37706,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1,59116,59138,blue
i_eat_short_people_for_breakfast,Chris,37714,37755,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1,59154,59230,blue
i_eat_short_people_for_breakfast,Gary,37723,37848,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1,59169,59404,green
i_eat_short_people_for_breakfast,Martin,37774,37777,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,59266,59271,redBlue
i_eat_short_people_for_breakfast,Martin,37990,38004,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1,59671,59696,redBlue
i_eat_short_people_for_breakfast,Gary,37994,38130,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1,59678,59933,green
Michelle Obama,i_eat_short_people_for_breakfast,6652,6708,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,721,827,red
Michelle Obama,Adam,6738,6754,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,882,913,blue
Michelle Obama,i_eat_short_people_for_breakfast,7594,7608,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,2488,2514,red
Michelle Obama,i_eat_short_people_for_breakfast,7657,7702,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,2606,2690,red
Michelle Obama,i_eat_short_people_for_breakfast,7707,7738,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,2699,2757,red
Michelle Obama,Henry,7871,7917,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,3006,3094,green
Michelle Obama,i_eat_short_people_for_breakfast,10287,10343,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,7536,7641,red
Michelle Obama,i_eat_short_people_for_breakfast,10377,10388,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,7705,7726,red
Michelle Obama,Adam,13470,13483,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,13506,13529,blue
Michelle Obama,Adam,13505,13515,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,13571,13590,blue
Michelle Obama,Adam,13529,13688,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,13615,13914,blue
Michelle Obama,i_eat_short_people_for_breakfast,13574,13638,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,13701,13820,red
Michelle Obama,i_eat_short_people_for_breakfast,14034,14066,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,14563,14623,red
Michelle Obama,Adam,15901,16068,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,18062,18376,blue
Michelle Obama,Henry,18108,18139,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,22202,22260,green
Michelle Obama,i_eat_short_people_for_breakfast,18110,18259,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,22205,22336,red
Michelle Obama,Henry,20360,20398,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,26423,26495,green
Michelle Obama,Henry,20517,20594,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,26718,26759,green
Michelle Obama,Henry,20633,20662,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,26936,26989,green
Michelle Obama,Henry,20672,20700,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,27009,27062,green
Michelle Obama,Henry,20766,20783,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,27185,27217,green
Michelle Obama,Adam,22966,23011,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,31311,31395,blue
Michelle Obama,i_eat_short_people_for_breakfast,23005,23099,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,31383,31560,red
Michelle Obama,i_eat_short_people_for_breakfast,23149,23211,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,31654,31770,red
Michelle Obama,i_eat_short_people_for_breakfast,23375,23421,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,32077,32163,red
Michelle Obama,Henry,23500,23539,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,32312,32384,green
Michelle Obama,i_eat_short_people_for_breakfast,25342,25372,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,35765,35821,red
Michelle Obama,Henry,25855,25872,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,36727,36759,green
Michelle Obama,Adam,25961,26004,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,36926,36933,blue
Michelle Obama,Adam,26009,26141,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,37016,37264,blue
Michelle Obama,Adam,27906,27993,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,40573,40736,blue
Michelle Obama,Henry,28313,28317,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,41335,41344,green
Michelle Obama,Henry,28322,28326,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,41353,41360,green
Michelle Obama,i_eat_short_people_for_breakfast,28350,28388,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,41405,41476,red
Michelle Obama,Henry,28357,28388,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,41418,41476,green
Michelle Obama,Henry,28413,28427,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,41523,41549,green
Michelle Obama,Adam,30064,30094,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,44619,44675,blue
Michelle Obama,i_eat_short_people_for_breakfast,30290,30297,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,45042,45055,red
Michelle Obama,i_eat_short_people_for_breakfast,30316,30366,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,45091,45186,red
Michelle Obama,Henry,30853,30965,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,46099,46308,green
Michelle Obama,i_eat_short_people_for_breakfast,30865,30894,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,46120,46175,red
Michelle Obama,i_eat_short_people_for_breakfast,32807,32933,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,49761,49998,red
Michelle Obama,Adam,33270,33297,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,50630,50680,blue
Michelle Obama,Henry,33276,33329,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,50641,50741,green
Michelle Obama,Adam,33341,33437,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,50763,50865,blue
Michelle Obama,Adam,33447,33470,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,50963,51005,blue
Michelle Obama,Adam,33496,33595,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,51055,51239,blue
Michelle Obama,Adam,35575,35629,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,54952,55053,blue
Michelle Obama,i_eat_short_people_for_breakfast,35733,35783,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,55248,55341,red
Michelle Obama,i_eat_short_people_for_breakfast,35791,35882,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,55358,55473,red
Michelle Obama,Adam,37610,37637,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1,58768,58818,blue
Michelle Obama,i_eat_short_people_for_breakfast,37610,37637,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1,58767,58818,red
Michelle Obama,Henry,37611,37637,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1,58770,58818,green
i_eat_short_people_for_breakfast,Pinkay,6975,7015,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,1532,1607,blue
i_eat_short_people_for_breakfast,Pinkay,7070,7110,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,1711,1785,blue
i_eat_short_people_for_breakfast,Pinkay,7131,7173,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,1825,1904,blue
i_eat_short_people_for_breakfast,Pinkay,7212,7226,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,1977,2003,blue
i_eat_short_people_for_breakfast,Pinkay,7245,7254,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,2039,2055,blue
i_eat_short_people_for_breakfast,Pinkay,7261,7271,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,2069,2088,blue
i_eat_short_people_for_breakfast,Kcirrem,8031,8037,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,3512,3518,green
i_eat_short_people_for_breakfast,Pinkay,9315,9497,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,5920,6261,blue
i_eat_short_people_for_breakfast,Malia Obama,9327,9380,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,5943,6042,red
i_eat_short_people_for_breakfast,Tom,9340,9379,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,5966,6040,redBlue
i_eat_short_people_for_breakfast,Malia Obama,9432,9549,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6140,6360,red
i_eat_short_people_for_breakfast,Tom,9432,9497,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6139,6261,redBlue
i_eat_short_people_for_breakfast,Tom,12049,12057,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,11046,11061,redBlue
i_eat_short_people_for_breakfast,Tom,12136,12147,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,11209,11230,redBlue
i_eat_short_people_for_breakfast,Kcirrem,12240,12277,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,11404,11463,green
i_eat_short_people_for_breakfast,Kcirrem,14044,14102,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,14788,14895,green
i_eat_short_people_for_breakfast,Pinkay,14098,14102,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,14888,14895,blue
i_eat_short_people_for_breakfast,Malia Obama,16436,16495,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19272,19383,red
i_eat_short_people_for_breakfast,Pinkay,16565,16651,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19514,19675,blue
i_eat_short_people_for_breakfast,Tom,16565,16642,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19514,19658,redBlue
i_eat_short_people_for_breakfast,Pinkay,16670,16696,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19711,19737,blue
i_eat_short_people_for_breakfast,Kcirrem,17918,17941,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,22050,22093,green
i_eat_short_people_for_breakfast,Malia Obama,17930,17987,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,22072,22180,red
i_eat_short_people_for_breakfast,Malia Obama,20998,21116,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,27825,28047,red
i_eat_short_people_for_breakfast,Kcirrem,21317,21344,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,28423,28475,green
i_eat_short_people_for_breakfast,Malia Obama,25138,25183,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35588,35612,red
i_eat_short_people_for_breakfast,Malia Obama,25250,25283,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35798,35860,red
i_eat_short_people_for_breakfast,Kcirrem,25266,25308,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35828,35907,green
i_eat_short_people_for_breakfast,Kcirrem,25383,25415,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,36048,36107,green
i_eat_short_people_for_breakfast,Pinkay,25569,25583,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,36397,36423,blue
i_eat_short_people_for_breakfast,Pinkay,25598,25660,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,36451,36566,blue
i_eat_short_people_for_breakfast,Pinkay,25665,25711,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,36576,36663,blue
i_eat_short_people_for_breakfast,Tom,25775,25784,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,36782,36799,redBlue
i_eat_short_people_for_breakfast,Kcirrem,26812,26833,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,38726,38767,green
i_eat_short_people_for_breakfast,Pinkay,27141,27216,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39343,39484,blue
i_eat_short_people_for_breakfast,Kcirrem,27223,27238,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39497,39525,green
i_eat_short_people_for_breakfast,Pinkay,27543,27565,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,40097,40138,blue
i_eat_short_people_for_breakfast,Tom,27550,27566,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,40110,40140,redBlue
i_eat_short_people_for_breakfast,Pinkay,27870,27873,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,40711,40717,blue
i_eat_short_people_for_breakfast,Tom,27874,27882,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,40718,40734,redBlue
i_eat_short_people_for_breakfast,Kcirrem,28117,28166,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,41173,41265,green
i_eat_short_people_for_breakfast,Tom,28160,28229,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,41255,41282,redBlue
i_eat_short_people_for_breakfast,Pinkay,30042,30093,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,44784,44791,blue
i_eat_short_people_for_breakfast,Tom,30042,30064,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,44783,44791,redBlue
i_eat_short_people_for_breakfast,Pinkay,30418,30422,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,45488,45495,blue
i_eat_short_people_for_breakfast,Malia Obama,30456,30499,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,45560,45608,red
